Origin,Destination,LINESTRING
ALLISTON,"Delta, BC","LINESTRING (-79.8624 44.1482, -79.8624 44.1482, -79.8624 44.1482, -79.8624 44.1482, -79.8382 44.1333, -79.8382 44.1333, -79.4326 43.6417, -79.5077 43.786, -79.5077 43.786, -79.4416 43.678, -79.4326 43.6417, -79.8382 44.1333, -79.8382 44.1333, -79.818432 45.211385, -79.818432 45.211385, -80.0362 45.3841, -80.528084 45.80992, -80.812355 46.384569, -80.9019 46.526, -80.9019 46.526, -81.196528 46.580992, -81.53788 46.684311, -81.53788 46.684311, -83.600996 47.88698, -83.600996 47.88698, -85.300491 48.589458, -85.300491 48.589458, -87.049917 48.799673, -87.28851 48.794043, -87.28851 48.794043, -89.2547 48.4078, -89.2547 48.4078, -91.68361 49.411325, -91.68361 49.411325, -94.497589 49.77235, -94.497589 49.77235, -97.13186 49.88618, -97.13186 49.88618, -98 50.057159, -98.28505 49.978174, -98.28505 49.978174, -99.9515 49.8413, -99.9515 49.8413, -100.936188 49.85437, -102.466667 50.365101, -102.466667 50.365101, -104.646 50.4685, -104.644396 50.467751, -104.644396 50.467751, -105.166145 50.39201, -105.53 50.3781, -105.53 50.3781, -105.886107 50.462857, -106.084763 50.447497, -107.798736 50.281654, -107.798736 50.281654, -109.476347 49.909556, -110.555822 49.977403, -110.555822 49.977403, -110.671843 50.039651, -110.671843 50.039651, -111.356278 50.286287, -113.47484 50.850627, -113.915575 50.952853, -113.915575 50.952853, -114.021966 51.023849, -114.021966 51.023849, -114.242884 51.103115, -116.412346 51.428119, -116.488946 51.397472, -116.488946 51.397472, -116.839829 51.296539, -116.980437 51.29824, -116.980437 51.29824, -117.136789 51.477787, -117.136789 51.477787, -117.668001 51.222811, -117.874849 51.122459, -118.085124 51.012044, -118.189789 51.002151, -118.189789 51.002151, -119.012011 50.832619, -119.588687 50.863123, -120.348714 50.718347, -120.348714 50.718347, -121.444855 49.869483, -121.444855 49.869483, -122.302537 49.134074, -122.773571 49.261105, -122.929427 49.201466, -122.773571 49.261105, -122.577 49.143, -122.929427 49.201466, -122.946032 49.198566, -122.929427 49.201466, -122.948632 49.162064, -122.948632 49.162064, -122.948632 49.162064)"
