Origin,Destination,LINESTRING
TALLADEGA,"Halifax, NS","LINESTRING (-86.102856 33.438027, -86.102856 33.438027, -86.102856 33.438027, -86.81 33.5, -86.81 33.5, -85.749463 38.161928, -85.749463 38.161928, -84.49 39.09, -84.49 39.09, -83.495886 41.586476, -83.531595 41.589185, -83.51 41.69, -83.504161 41.616372, -83.503052 41.709312, -83.503052 41.709312, -83.182049 42.143997, -83.182049 42.143997, -83.152124 42.234069, -83.152124 42.234069, -83.140116 42.271946, -83.140116 42.271946, -83.106598 42.325699, -83.106598 42.325699, -82.797208 42.734783, -82.797208 42.734783, -82.443385 42.960829, -82.443385 42.960829, -82.355698 42.956487, -82.355698 42.956487, -82.233498 42.951244, -82.233498 42.951244, -81.215543 42.986096, -81.215543 42.986096, -81.215543 42.986096, -80.429088 43.193866, -80.429088 43.193866, -80.265823 43.146751, -80.265823 43.146751, -79.855518 43.312567, -79.855518 43.312567, -79.931368 43.652851, -79.931368 43.652851, -79.764079 43.686915, -79.764079 43.686915, -79.507665 43.787143, -79.507665 43.787143, -79.392178 43.817576, -79.392178 43.817576, -78.8849 43.87079, -77.374856 44.179657, -77.374856 44.179657, -75.691833 44.592561, -75.691833 44.592561, -74.232441 45.27464, -74.232441 45.27464, -73.753497 45.449248, -73.753497 45.449248, -73.631185 45.452732, -73.631185 45.452732, -73.50751 45.499041, -73.50751 45.499041, -71.260888 46.713817, -71.260888 46.713817, -68.335497 47.361586, -69.028137 47.447799, -68.335497 47.361586, -68.335497 47.361586, -69.028137 47.447799, -67.929375 47.16106, -67.929375 47.16106, -64.849948 46.078223, -64.849948 46.078223, -64.849948 46.078223, -63.878067 45.692067, -63.878067 45.692067, -63.275703 45.362444, -63.275703 45.362444, -63.275703 45.362444, -63.44577 45.01462, -63.44577 45.01462, -63.572941 44.665796, -63.572941 44.665796, -63.572941 44.665796, -63.572941 44.665796)"
