Origin,Destination,LINESTRING
CELAYA,"Calgary, AB","LINESTRING (-100.76983 20.497148, -100.76983 20.497148, -100.76983 20.497148, -100.76983 20.497148, -100.76983 20.497148, -100.76983 20.497148, -100.749233 20.6724, -100.749233 20.6724, -100.9534 21.83005, -100.9534 21.83005, -100.896743 22.031191, -100.896743 22.031191, -100.968 22.1512, -100.968 22.1512, -101.016273 22.637698, -101.016273 22.637698, -100.9489 23.883317, -100.9489 23.883317, -100.870683 24.518333, -100.870683 24.518333, -101.109416 25.1215, -101.109416 25.1215, -101.015583 25.420933, -101.015583 25.420933, -100.967266 25.508433, -100.967266 25.508433, -100.300083 25.859833, -100.300083 25.859833, -100.280555 25.969389, -100.280555 25.969389, -99.684516 27.464617, -99.684516 27.464617, -99.517222 27.489861, -99.684516 27.464617, -99.516578 27.506221, -99.516578 27.506221, -99.516578 27.506221, -99.427619 27.49832, -97.66183 27.78711, -97.66183 27.78711, -95.9998 29.4478, -95.9998 29.4478, -94.0133 30.12435, -94.0133 30.12435, -93.274845 31.137383, -93.274845 31.137383, -93.689721 32.251666, -93.689721 32.251666, -93.742499 32.441944, -93.742499 32.441944, -93.836171 32.536494, -93.836171 32.536494, -94.607477 34.891892, -94.607477 34.891892, -94.689 37.381, -94.689 37.381, -94.502115 39.060471, -94.502115 39.060471, -94.60913 39.08136, -94.60913 39.08136, -94.60913 39.08136, -94.03557 39.550406, -92.4119 41.0161, -92.4119 41.0161, -90.800884 41.45872, -90.630235 41.493844, -90.630235 41.493844, -90.179725 42.055707, -90.423067 42.255712, -91.122642 42.888644, -91.177703 43.044278, -91.177703 43.044278, -91.330623 43.882783, -91.330623 43.882783, -91.758442 44.110664, -92.04963 44.382935, -92.04963 44.382935, -92.537446 44.566404, -92.537446 44.566404, -92.860026 44.757725, -93.027234 44.932272, -93.027234 44.932272, -93.08674 44.94942, -93.239939 44.95143, -93.319776 45.042376, -93.319776 45.042376, -95.365224 45.648787, -95.365224 45.648787, -96.897825 46.071257, -97.601399 46.625851, -97.601399 46.625851, -99.749576 47.693705, -99.933871 47.771946, -99.933871 47.771946, -100.372934 47.920782, -100.372934 47.920782, -100.842597 48.019155, -100.842597 48.019155, -101.263404 48.223459, -101.263404 48.223459, -102.083193 48.670231, -102.083193 48.670231, -102.547967 48.99824, -102.547967 48.99824, -102.999 49.138, -102.999 49.138, -103.858 49.6706, -103.858 49.6706, -105.53 50.3781, -105.53 50.3781, -106.084763 50.447497, -107.798736 50.281654, -107.798736 50.281654, -109.476347 49.909556, -110.555822 49.977403, -110.671843 50.039651, -110.671843 50.039651, -111.356278 50.286287, -113.47484 50.850627, -113.915575 50.952853, -113.915575 50.952853, -114.021966 51.023849, -114.021966 51.023849, -114.004834 50.995207, -114.004834 50.995207, -114.004834 50.995207, -114.004834 50.995207, -114.004834 50.995207)"
