Origin,Destination,LINESTRING
MONTERREY,"Saint-Luc, QC","LINESTRING (-99.87 25.16, -99.87 25.16, -99.87 25.16, -101.463303 26.903149, -101.463303 26.903149, -100.77 28.42, -100.50941 28.69553, -100.50941 28.69553, -100.4983 28.7008, -100.496075 28.719698, -100.437993 28.828202, -100.437993 28.828202, -100.399938 29.161532, -100.394133 29.161718, -100.002605 29.254206, -99.614359 29.302475, -99.159554 29.346025, -98.979779 29.331677, -98.81493 29.309975, -98.650445 29.319542, -98.57984 29.35081, -98.56309 29.369927, -98.56309 29.369927, -98.454872 29.435738, -97.940706 29.878395, -97.811782 30.18723, -97.661071 30.512026, -97.408108 30.567493, -97.408108 30.567493, -97.408108 30.567493, -97.052946 30.643611, -96.711837 30.791635, -96.642231 30.840053, -96.592714 30.778561, -96.592714 30.778561, -96.74897 31.04206, -96.74897 31.04206, -96.74897 31.04206, -96.977955 31.518915, -97.096731 31.557444, -97.133619 32.006673, -97.217832 32.397229, -97.328353 32.657498, -97.322753 32.724376, -97.322753 32.724376, -97.299021 32.808645, -97.268875 32.840238, -97.229186 33.001963, -97.042996 33.251153, -96.885058 33.659462, -96.567709 33.771698, -96.567709 33.771698, -96.054523 34.468571, -95.827573 34.852154, -95.765713 34.946925, -95.765713 34.946925, -95.65546 35.177996, -95.580846 35.286571, -95.349866 35.770076, -95.349866 35.770076, -95.378194 35.95732, -95.653309 36.62485, -95.636422 36.864693, -95.63311 37.030382, -95.63311 37.030382, -95.708764 37.053471, -95.726346 37.675327, -95.648109 38.004745, -95.102856 38.430495, -94.952726 38.501064, -94.952726 38.501064, -94.891597 38.569918, -94.770748 38.673509, -94.534657 38.990625, -94.509535 39.050673, -94.51657 39.121936, -94.51657 39.121936, -94.51657 39.121936, -94.570336 39.11439, -94.612825 39.130972, -94.612825 39.130972, -94.720083 39.166708, -94.946632 39.387492, -95.14681 39.556776, -95.263736 39.568866, -95.543688 39.858859, -95.562341 39.979803, -95.930237 41.136532, -95.956216 41.21823, -95.937326 41.248926, -95.87407 41.251871, -95.87407 41.251871, -95.859595 41.294157, -95.891749 41.494737, -95.897758 41.519597, -95.88308 41.555184, -95.88308 41.555184, -95.765135 41.669294, -95.42426 41.972587, -94.872379 42.065315, -94.373783 42.022624, -93.865387 42.063203, -93.865387 42.063203, -93.83668 42.056392, -93.799659 42.050421, -92.908869 42.043064, -92.908869 42.043064, -92.852753 42.02864, -92.274867 41.895814, -92.086521 41.910083, -92.086521 41.910083, -91.712587 41.933347, -91.712587 41.933347, -91.250758 41.900953, -90.927686 41.856272, -90.757262 41.826241, -90.42208 41.810086, -90.219507 41.817261, -90.219507 41.817261, -90.029512 41.835592, -90.117812 41.851765, -89.696123 41.786659, -89.606181 41.797173, -89.202301 41.871023, -89.104381 41.908655, -89.104381 41.908655, -89.036246 41.923904, -88.690938 41.921616, -88.360732 41.882836, -88.201921 41.882052, -88.019381 41.886248, -87.915386 41.909299, -87.915386 41.909299, -87.915386 41.909299, -87.871578 41.891358, -87.798894 41.76644, -87.798894 41.76644, -87.798894 41.76644, -87.809892 41.763987, -87.777769 41.76625, -87.740569 41.913692, -87.740569 41.913692, -87.90814 41.950321, -87.90814 41.950321, -85.96975 41.68104, -84.60967 41.579092, -83.193071 42.268044, -82.970963 42.273912, -82.970963 42.273912, -82.1756 42.3996, -81.190056 43.003559, -81.190056 43.003559, -80.7392 43.1255, -80.7392 43.1255, -80.72704 43.159169, -80.72704 43.159169, -80.3597 43.3997, -79.759963 43.655351, -79.576126 43.606, -79.4326 43.6417, -79.4326 43.6417, -79.5077 43.786, -79.5077 43.786, -78.5249 43.9014, -76.0272 44.9065, -76.0272 44.9065, -73.78 45.4479, -73.6815 45.4553, -73.6815 45.4553, -73.6815 45.4553, -73.6815 45.4553, -73.6815 45.4553)"
